  0.05593969  0.99997384  
  0.05655781  0.99997384  
  0.05717593  0.99997384  
  0.05779404  0.99997384  
  0.05841216  0.99997384  
  0.05903028  0.99997384  
  0.05964840  0.99997384  
  0.06026652  0.99997384  
  0.06088464  0.99997384  
  0.06150275  0.99997384  
